,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,0.3270702836782042,0.4174777845389787,0.09040750086077454,True,human + LLM (confidence),400.0,446.65399215053293
1,0.29667415665103564,0.3913258433489643,0.09465168669792867,True,human + LLM (uniform),400.0,410.44937086069143
2,0.30073371690115747,0.3942662830988425,0.09353256619768502,True,human only,400.0,419.56844388628843
3,0.30580081553313504,0.340199184466865,0.03439836893372994,False,LLM only,400.0,0.0
4,0.32035634789867334,0.41094588392012593,0.09058953602145259,True,human + LLM (confidence),400.0,445.0073723853386
5,0.2973406419861821,0.39565935801381785,0.09831871602763576,True,human + LLM (uniform),400.0,382.51485562796455
6,0.32186027372735254,0.41813972627264745,0.09627945254529491,True,human only,400.0,397.69364738506283
7,0.3497674498977461,0.3852325501022539,0.03546510020450777,True,LLM only,400.0,0.0
8,0.2669646243285153,0.3549096189746287,0.08794499464611338,False,human + LLM (confidence),400.0,469.82764319724316
9,0.34912285829682943,0.4388771417031706,0.08975428340634117,True,human + LLM (uniform),400.0,452.6363062660416
10,0.3242109555936837,0.4207890444063163,0.09657808881263263,True,human only,400.0,395.41639767591994
11,0.31961462857037576,0.3543853714296243,0.03477074285924853,False,LLM only,400.0,0.0
12,0.34003885674530737,0.42610313644608416,0.08606427970077679,True,human + LLM (confidence),400.0,488.72163190069875
13,0.3253635746827313,0.4176364253172687,0.09227285063453738,True,human + LLM (uniform),400.0,430.19085256218153
14,0.27031905668538514,0.35968094331461486,0.08936188662922973,False,human only,400.0,456.28615660392745
15,0.32800994761459057,0.3629900523854094,0.03498010477081881,False,LLM only,400.0,0.0
16,0.29920499093429076,0.38258670508438275,0.08338171415009199,True,human + LLM (confidence),400.0,517.6347398576901
17,0.29028790213706546,0.3877120978629346,0.09742419572586913,True,human + LLM (uniform),400.0,389.0669024359161
18,0.33126678705436147,0.42873321294563854,0.09746642589127708,True,human only,400.0,388.75390489413394
19,0.31467913678427856,0.3493208632157215,0.03464172643144292,False,LLM only,400.0,0.0
20,0.28875654011294427,0.3737779078999306,0.08502136778698632,True,human + LLM (confidence),400.0,499.67734316799834
21,0.32712709707709975,0.42087290292290025,0.0937458058458005,True,human + LLM (uniform),400.0,417.80823767206334
22,0.33597377247508037,0.43402622752491965,0.09805245504983928,True,human only,400.0,384.44815670839154
23,0.33048033979267244,0.3655196602073275,0.03503932041465507,False,LLM only,400.0,0.0
24,0.3278524835928013,0.4208467039538196,0.09299422036101834,True,human + LLM (confidence),400.0,424.06066919432516
25,0.29988301200782985,0.3931169879921701,0.09323397598434024,True,human + LLM (uniform),400.0,422.05141102984
26,0.307769853286185,0.40223014671381496,0.09446029342762996,True,human only,400.0,411.98829897178115
27,0.3265279686638189,0.36147203133618105,0.034944062672362164,False,LLM only,400.0,0.0
28,0.3140134663549088,0.4006517542809782,0.08663828792606942,True,human + LLM (confidence),400.0,482.8398391113889
29,0.30983993890390343,0.40316006109609653,0.0933201221921931,True,human + LLM (uniform),400.0,421.3328563960047
30,0.27031905668538514,0.35968094331461486,0.08936188662922973,False,human only,400.0,456.28615660392745
31,0.33740025834846576,0.3725997416515342,0.035199483303068435,True,LLM only,400.0,0.0
32,0.3180950272159575,0.39889522390772536,0.08080019669176786,True,human + LLM (confidence),400.0,547.8564266122421
33,0.3350888925658554,0.4229111074341446,0.08782221486828923,True,human + LLM (uniform),400.0,471.02846501916724
34,0.3030784059758181,0.39692159402418187,0.09384318804836378,True,human only,400.0,417.0079678308139
35,0.33048033979267244,0.3655196602073275,0.03503932041465507,False,LLM only,400.0,0.0
36,0.32031249811300433,0.40956423753109195,0.08925173941808762,True,human + LLM (confidence),400.0,457.3183764152526
37,0.3160234796524531,0.4119765203475469,0.0959530406950938,True,human + LLM (uniform),400.0,400.20467610577975
38,0.30542378703620465,0.3995762129637953,0.09415242592759065,True,human only,400.0,414.48147521569956
39,0.3369058414208751,0.37209415857912487,0.03518831715824977,True,LLM only,400.0,0.0
40,0.29982157473970406,0.3833431836919984,0.08352160895229432,True,human + LLM (confidence),400.0,516.0664592830981
41,0.2800568420449266,0.37794315795507344,0.09788631591014685,True,human + LLM (uniform),400.0,385.66172665477416
42,0.34303878716654707,0.44196121283345297,0.0989224256669059,True,human only,400.0,378.18368922047864
43,0.32158943608537843,0.3564105639146216,0.03482112782924318,False,LLM only,400.0,0.0
44,0.34430354423267906,0.4370508800161437,0.09274733578346461,True,human + LLM (confidence),400.0,426.1442763807994
45,0.28033402342422054,0.3776659765757795,0.09733195315155896,True,human + LLM (uniform),400.0,389.75185930859345
46,0.3242109555936837,0.4207890444063163,0.09657808881263263,True,human only,400.0,395.4163976759198
47,0.33542271671980695,0.370577283280193,0.03515456656038607,True,LLM only,400.0,0.0
