,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,-0.4916414583257124,0.35879053097480984,0.8504319893005222,True,human + LLM (confidence),273.0,982.4116125429215
1,-0.33225353845324135,1.6209030906624666,1.9531566291157079,True,human + LLM (uniform),273.0,186.2509597535047
2,-1.095670148132531,0.6873908985999728,1.7830610467325039,True,human only,273.0,223.48081090257196
3,-0.2901318264213975,0.08257718914272676,0.3727090155641243,False,LLM only,273.0,0.0
4,-0.3170828694943517,0.5045813627549308,0.8216642322492825,True,human + LLM (confidence),273.0,1052.4074140493547
5,-0.9729405509735748,0.7426106813033587,1.7155512322769335,True,human + LLM (uniform),273.0,241.41557153523456
6,-0.6550502730880785,1.202890562417531,1.8579408355056095,True,human only,273.0,205.83010851326466
7,-0.1859456871197665,0.1780973944830912,0.3640430816028577,True,LLM only,273.0,0.0
8,-0.5433521370552211,0.30861451931092676,0.8519666563661479,True,human + LLM (confidence),273.0,978.87551912691
9,-0.2721444438828726,1.1279886739100842,1.4001331177929568,True,human + LLM (uniform),273.0,362.4382350270842
10,0.2770805603212342,1.7127470542321719,1.4356664939109378,False,human only,273.0,344.7192480528368
11,-0.1805699400212331,0.1849004555262697,0.3654703955475028,True,LLM only,273.0,0.0
12,-0.28725444502777286,0.5832138878578225,0.8704683328855953,True,human + LLM (confidence),273.0,937.7060338551506
13,-0.2514981311067585,1.1388083163962168,1.3903064475029754,True,human + LLM (uniform),273.0,367.57975987454466
14,-0.7397748248836334,0.7868390157752435,1.526613840658877,True,human only,273.0,304.8697062711981
15,-0.3650613882230319,0.006482223045016333,0.37154361126804825,False,LLM only,273.0,0.0
16,-0.030787524197984528,0.751097563581431,0.7818850877794155,True,human + LLM (confidence),273.0,1162.2158735500977
17,-0.7056087126569706,0.8293849184996076,1.5349936311565782,True,human + LLM (uniform),273.0,301.55012132325805
18,-0.1428310250139848,1.4250126246728687,1.5678436496868535,True,human only,273.0,289.0461311208763
19,-0.11405969818199473,0.2638385287057454,0.37789822688774016,True,LLM only,273.0,0.0
20,-0.18926607618885286,0.6477543724921762,0.837020448681029,True,human + LLM (confidence),273.0,1014.1461053245013
21,-1.1593135843821643,0.553625696055474,1.7129392804376382,True,human + LLM (uniform),273.0,242.15237126670203
22,-0.18232489988767053,1.23759006964393,1.4199149695316005,True,human only,273.0,352.40980871244165
23,-0.10514049155367292,0.2891582366330544,0.3942987281867273,True,LLM only,273.0,0.0
24,-0.34972673588959574,0.4489044101870759,0.7986311460766716,True,human + LLM (confidence),273.0,1113.987138017431
25,-1.0240696909771747,0.5877403011064729,1.6118099920836477,True,human + LLM (uniform),273.0,273.4922195329698
26,-1.0556821608839257,0.5943245375285152,1.650006698412441,True,human only,273.0,260.97640763305014
27,-0.25856351748945794,0.11443837771808646,0.3730018952075444,True,LLM only,273.0,0.0
28,-0.10787223563768039,0.714574932613246,0.8224471682509265,True,human + LLM (confidence),273.0,1050.4046703037902
29,-1.0157447321786854,0.6916218629558639,1.7073665951345494,True,human + LLM (uniform),273.0,243.7356764406036
30,-1.9874661911489242,-0.24201577074974745,1.7454504203991767,False,human only,273.0,233.2156169491576
31,-0.10157895824647846,0.2823085107732192,0.38388746901969767,True,LLM only,273.0,0.0
32,-0.27196009761945883,0.5611185069899653,0.8330786046094242,True,human + LLM (confidence),273.0,1023.765998201528
33,-1.0629977348039321,0.6451196578744058,1.708117392678338,True,human + LLM (uniform),273.0,243.52145705462527
