,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,0.20708859197833995,1.0016945694598007,0.7946059774814608,True,human + LLM (confidence),273.0,335.64090611840874
1,-0.5162121829509406,0.45102469361947595,0.9672368765704166,True,human + LLM (uniform),273.0,226.52328364885884
2,-0.5802260317940062,0.2792985811489495,0.8595246129429557,False,human only,273.0,286.85465735199296
3,0.16030652347775737,0.36378886962319074,0.20348234614543337,True,LLM only,273.0,0.0
4,-0.30958698715912925,0.49399178353284146,0.8035787706919707,True,human + LLM (confidence),273.0,328.18719398624364
5,-0.22515406229177418,0.5991971075333633,0.8243511698251375,True,human + LLM (uniform),273.0,311.85594188275735
6,-0.17278043281326055,0.6806828961159546,0.8534633289292151,True,human only,273.0,290.9436009010684
7,0.10986512691784522,0.31504401791021047,0.20517889099236525,True,LLM only,273.0,0.0
8,0.1166570488255943,0.9470067309852854,0.8303496821596912,True,human + LLM (confidence),273.0,307.3664724141737
9,-0.11941192242567655,0.7599102524228765,0.879322174848553,True,human + LLM (uniform),273.0,274.0832463383262
10,-0.3317816351317205,0.5448797873259048,0.8766614224576252,True,human only,273.0,275.7495095804508
11,0.05305271572043188,0.25664700641431737,0.2035942906938855,False,LLM only,273.0,0.0
12,-0.06902843219042998,0.718986312973428,0.7880147451638579,True,human + LLM (confidence),273.0,341.2792253884005
13,-0.0021284026398860623,0.9931701846492076,0.9952985872890936,True,human + LLM (uniform),273.0,213.93003640852083
14,0.07814350887000265,0.949283675050671,0.8711401661806684,True,human only,273.0,279.2559681149357
15,0.030425849459132098,0.23515680173433615,0.20473095227520405,False,LLM only,273.0,0.0
16,-0.711898809920852,0.12533591431131264,0.8372347242321646,False,human + LLM (confidence),273.0,302.3319711768095
17,0.31056691318029905,1.2611441072486826,0.9505771940683836,True,human + LLM (uniform),273.0,234.5328921387453
18,0.0800000608559503,1.0172320653379212,0.9372320044819709,True,human only,273.0,241.25944228310883
19,0.09243922600069607,0.2984452707572416,0.20600604475654552,False,LLM only,273.0,0.0
20,-0.2082092836233715,0.563591959532908,0.7718012431562795,True,human + LLM (confidence),273.0,355.7685820243252
21,-0.6192301140670499,0.36625064231108895,0.9854807563781388,True,human + LLM (uniform),273.0,218.21381597806567
22,-0.3474031534188284,0.5177187267628229,0.8651218801816514,True,human only,273.0,283.1548130741518
23,0.16800334961528407,0.3766486633061049,0.20864531369082084,True,LLM only,273.0,0.0
24,-0.17413649863748049,0.6785652415516175,0.852701740189098,True,human + LLM (confidence),273.0,291.46354430349936
25,-0.3478130367303134,0.6783088671156265,1.02612190384594,True,human + LLM (uniform),273.0,201.27073095709284
26,-0.43302630104581297,0.4473799495170382,0.8804062505628512,True,human only,273.0,273.40868488600944
27,0.15441476474597898,0.35952801242627647,0.20511324768029748,True,LLM only,273.0,0.0
28,0.05065068419432589,0.8134991715630502,0.7628484873687242,True,human + LLM (confidence),273.0,364.1681513612605
29,-0.34603025602928983,0.5552233369664603,0.9012535929957501,True,human + LLM (uniform),273.0,260.9062736635934
30,0.07557383608038781,0.985682668551764,0.9101088324713762,True,human only,273.0,255.8538061602877
31,0.14333309802699865,0.3514263191199346,0.20809322109293596,True,LLM only,273.0,0.0
32,-0.15131423891261042,0.6606362985964677,0.8119505375090781,True,human + LLM (confidence),273.0,321.4544136128319
33,-0.23367949302392738,0.7267754117228118,0.9604549047467392,True,human + LLM (uniform),273.0,229.73363427845737
34,-0.020500152093726465,0.861024012467443,0.8815241645611694,True,human only,273.0,272.71567247995114
35,0.10536890281202055,0.30985759485046616,0.2044886920384456,False,LLM only,273.0,0.0
36,-0.1673307844220835,0.6114740699088126,0.7788048543308961,True,human + LLM (confidence),273.0,349.3986645248371
37,-0.4417232393696864,0.5597249313057555,1.001448170675442,True,human + LLM (uniform),273.0,211.31074696464057
38,-0.5045907918296297,0.3642808194324755,0.8688716112621052,True,human only,273.0,280.71610218013376
39,0.08804854011621728,0.2916291584140454,0.20358061829782814,False,LLM only,273.0,0.0
40,-0.01907614773501587,0.715608015768483,0.7346841635034989,True,human + LLM (confidence),273.0,392.6243074462592
41,0.061191848279595895,0.9948798969623007,0.9336880486827048,True,human + LLM (uniform),273.0,243.09439233252715
42,-0.1505532926888939,0.7222843462088084,0.8728376388977024,True,human only,273.0,278.1708443172972
43,0.08232991264647595,0.28706468891569575,0.20473477626921982,False,LLM only,273.0,0.0
44,-0.4299275149675201,0.35171554413283096,0.781643059100351,True,human + LLM (confidence),273.0,346.8658855548717
45,0.07299775534946995,1.0853476711439667,1.0123499157944966,True,human + LLM (uniform),273.0,206.7841457982173
46,-0.39753257064270153,0.5506214964816766,0.9481540671243781,True,human only,273.0,235.73318051966947
47,0.1911401167750538,0.3957068182763439,0.2045667015012901,True,LLM only,273.0,0.0
48,-0.13592828614997815,0.5696513361430631,0.7055796222930413,True,human + LLM (confidence),273.0,425.6831712156118
49,0.1668777257221256,1.0532716373154467,0.886393911593321,True,human + LLM (uniform),273.0,269.7273662103513
50,-0.2566888831365395,0.596523253529587,0.8532121366661265,True,human only,273.0,291.1149382191135
51,0.122416853993855,0.3307491339471919,0.20833227995333692,True,LLM only,273.0,0.0
52,0.07303453845896046,0.919712043090401,0.8466775046314405,True,human + LLM (confidence),273.0,295.62591211462063
53,-0.4836197635119201,0.4184322737674387,0.9020520372793588,True,human + LLM (uniform),273.0,260.444599795257
54,-0.1997446678193143,0.6908766207483698,0.8906212885676841,True,human only,273.0,267.17289514276354
55,0.1557839159843959,0.36113175639341843,0.20534784040902254,True,LLM only,273.0,0.0
56,0.007477497794038224,0.7966527756317359,0.7891752778376977,True,human + LLM (confidence),273.0,340.27621760767994
57,-0.7138080215128906,0.22125477212076824,0.9350627936336589,False,human + LLM (uniform),273.0,242.38011491110515
58,-0.47229578454789156,0.38384895940160524,0.8561447439494968,True,human only,273.0,289.1240047153979
59,0.030131363678959883,0.2348359845167642,0.20470462083780433,False,LLM only,273.0,0.0
60,-0.13953953320145646,0.685701312059565,0.8252408452610214,True,human + LLM (confidence),273.0,311.18389319369834
61,-0.4137657825197734,0.5264991467317733,0.9402649292515468,True,human + LLM (uniform),273.0,239.70553637333825
62,-0.5778337613097446,0.28182846996953537,0.85966223127928,False,human only,273.0,286.7628229093556
63,0.13133513237212968,0.33736820831769565,0.20603307594556597,True,LLM only,273.0,0.0
64,0.012075698255725353,0.8414272208871731,0.8293515226314478,True,human + LLM (confidence),273.0,308.1067746589016
65,0.007731648656683243,0.8395829085881963,0.8318512599315131,True,human + LLM (uniform),273.0,306.2578172349798
66,-0.39646633899144906,0.4661378306022221,0.8626041695936711,True,human only,273.0,284.81013142505407
67,0.04395148107250009,0.2472228707845776,0.20327138971207753,False,LLM only,273.0,0.0
68,-0.07956891032282465,0.7621665776436014,0.841735487966426,True,human + LLM (confidence),273.0,299.1074739564672
69,-0.11767521718640855,0.7994360369013678,0.9171112540877764,True,human + LLM (uniform),273.0,251.96167960397418
