,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,0.5756014610588879,1.1304221635070757,0.5548207024481878,True,human + LLM (confidence),459.0,650.0103341139848
1,0.708226360153606,1.355573574273449,0.647347214119843,True,human + LLM (uniform),459.0,702.5225015942422
2,0.7690623459780006,1.6550900991923057,0.886027753214305,True,human only,459.0,504.0621416594227
3,2.224092217835749,3.1293755080025276,0.9052832901667784,False,LLM only,459.0,0.0
4,0.5393859315930927,1.102592623334464,0.5632066917413714,True,human + LLM (confidence),459.0,579.2166823873031
5,0.39229663850326624,0.9115982717574314,0.5193016332541651,True,human + LLM (uniform),459.0,416.4828976171422
6,0.7167980311739998,1.5599206943756874,0.8431226632016876,True,human only,459.0,489.7006903758262
7,2.1796639151624957,3.066511905474441,0.8868479903119453,False,LLM only,459.0,0.0
8,0.6650475093607007,1.2527777808961489,0.5877302715354482,True,human + LLM (confidence),459.0,738.3710387219519
9,0.4791700663595224,1.092365270726928,0.6131952043674056,True,human + LLM (uniform),459.0,436.0507519541628
10,0.5492481505914137,1.228488247493667,0.6792400969022532,True,human only,459.0,456.93951994237693
11,2.4564035683755683,3.4568055983303085,1.0004020299547403,False,LLM only,459.0,0.0
12,0.8670898538698806,1.5245802731809848,0.6574904193111042,False,human + LLM (confidence),459.0,929.7578462257659
13,0.640269236806071,1.3055676645618701,0.6652984277557992,True,human + LLM (uniform),459.0,583.2621011496569
14,0.58976090061072,1.3661333210723259,0.7763724204616059,True,human only,459.0,419.62093541928726
15,2.4901692246395277,3.510988659392056,1.0208194347525281,False,LLM only,459.0,0.0
16,0.5742015766811859,1.1292246449764602,0.5550230682952744,True,human + LLM (confidence),459.0,647.369785127624
17,0.6687278617910773,1.37280447567372,0.7040766138826428,True,human + LLM (uniform),459.0,572.3988398526324
18,0.4929247325903087,1.072983335380846,0.5800586027905372,True,human only,459.0,489.39152981551365
19,2.2182909104179944,3.1209483387442827,0.9026574283262883,False,LLM only,459.0,0.0
20,0.48607576392376084,0.9426947008454694,0.4566189369217085,True,human + LLM (confidence),459.0,674.8809250030935
21,0.5059506667992822,1.1267635147474702,0.6208128479481879,True,human + LLM (uniform),459.0,461.88802035767606
22,0.6321589386356643,1.3627451721490211,0.7305862335133568,True,human only,459.0,501.8636480050147
23,2.3421826887237707,3.295802441776295,0.9536197530525246,False,LLM only,459.0,0.0
24,0.44431363174127647,0.9438861745805606,0.4995725428392841,True,human + LLM (confidence),459.0,521.5564834760692
