,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,0.3470413323064072,0.4379305297466589,0.0908891974402517,True,human + LLM (confidence),399.0,441.97900102068485
1,0.3401251341504685,0.4232565566949542,0.08313142254448569,True,human + LLM (uniform),399.0,520.0705446913902
2,0.2915086103565099,0.3838290584779074,0.0923204481213975,True,human only,399.0,429.4538097700709
3,0.3099028946047577,0.3444242689770332,0.03452137437227554,False,LLM only,399.0,0.0
4,0.3222074468185415,0.4067224738009253,0.08451502698238378,True,human + LLM (confidence),399.0,504.74750337471517
5,0.3548926931923943,0.4435065064074056,0.08861381321501127,True,human + LLM (uniform),399.0,463.0130853166052
6,0.32672661796255925,0.4236485696312376,0.09692195166867834,True,human only,399.0,392.5142025981646
7,0.31977672740683444,0.3545604411774577,0.03478371377062328,False,LLM only,399.0,0.0
8,0.3249914957271255,0.4101367909980247,0.0851452952708992,True,human + LLM (confidence),399.0,497.9836030981872
9,0.34584729018369526,0.43254190441360335,0.0866946142299081,True,human + LLM (uniform),399.0,481.905169793477
10,0.34792679771926227,0.4474709011301624,0.09954410341090014,True,human only,399.0,373.50768749213654
11,0.31730744462546967,0.3520272227081972,0.034719778082727526,False,LLM only,399.0,0.0
12,0.3316988315500139,0.4169654544797752,0.08526662292976128,True,human + LLM (confidence),399.0,496.6966335482865
13,0.319393112350374,0.4089710697406715,0.0895779573902975,True,human + LLM (uniform),399.0,453.9262959441271
14,0.31497051460782954,0.41039216673284085,0.0954216521250113,True,human only,399.0,404.0308987966948
15,0.33955035819414275,0.37480682039515184,0.03525646220100909,True,LLM only,399.0,0.0
16,0.3350692618031229,0.4182020857122237,0.08313282390910082,True,human + LLM (confidence),399.0,520.0546861399134
17,0.29065981276240654,0.3826768555717605,0.09201704280935397,True,human + LLM (uniform),399.0,432.0653999705972
18,0.33614286691703815,0.43424232567925997,0.09809945876222181,True,human only,399.0,383.8082218202915
19,0.31681365368926195,0.3515205133942798,0.034706859705017856,False,LLM only,399.0,0.0
20,0.34956946590032706,0.43228934369523403,0.08271987779490697,True,human + LLM (confidence),399.0,524.7582435295116
21,0.33784255643194555,0.4305416356641025,0.09269907923215692,True,human + LLM (uniform),399.0,426.22685143742655
22,0.33378788044255925,0.4315948109031136,0.09780693046055433,True,human only,399.0,385.94450022145594
23,0.3133577325661593,0.3479729327665071,0.03461520020034781,False,LLM only,399.0,0.0
24,0.3323902366597182,0.41337214534438255,0.08098190868466437,True,human + LLM (confidence),399.0,545.2437971287472
25,0.2983670331019099,0.3849746377335079,0.086607604631598,True,human + LLM (uniform),399.0,482.78802929387103
26,0.3032309048114478,0.397119270276096,0.09388836546464818,True,human only,399.0,416.31769434637994
27,0.30003797772973634,0.33427918084955327,0.03424120311981693,False,LLM only,399.0,0.0
28,0.3380936916785604,0.4260282276166447,0.08793453593808431,True,human + LLM (confidence),399.0,469.57470318634813
29,0.3053683912001333,0.3929807833871603,0.08761239218702699,True,human + LLM (uniform),399.0,472.73382626794773
30,0.34792679771926227,0.4474709011301624,0.09954410341090014,True,human only,399.0,373.50768749213654
31,0.2995449697971289,0.3337716885320357,0.03422671873490679,False,LLM only,399.0,0.0
