,lb,ub,interval width,coverage,estimator,$n_{human}$,effective sample size
0,0.4619978321004131,0.9861830637986763,0.5241852316982631,True,human + LLM (confidence),460.0,515.103885973045
1,0.5042296835486322,1.1533173874328742,0.649087703884242,True,human + LLM (uniform),460.0,432.674093007835
2,0.44280487031495475,1.0131492628149736,0.5703443925000189,True,human only,460.0,432.3356548132532
3,2.1249304682493677,3.0054789022659762,0.8805484340166085,False,LLM only,460.0,0.0
4,0.6331938752817705,1.2804130201508426,0.6472191448690721,True,human + LLM (confidence),460.0,597.3264697874454
5,0.5692178386363049,1.3169724997879244,0.7477546611516195,True,human + LLM (uniform),460.0,420.93075094287246
6,0.5757235483789579,1.2680904565837319,0.692366908204774,True,human only,460.0,475.00474723912043
7,1.8904781085483755,2.6640818007408127,0.7736036921924372,False,LLM only,460.0,0.0
8,0.41769710351398304,0.9763232687212974,0.5586261652073143,True,human + LLM (confidence),460.0,410.8683067782401
9,0.6030239681450889,1.4268321036596026,0.8238081355145137,True,human + LLM (uniform),460.0,399.29380377181167
10,0.7256206975615586,1.6315210177427906,0.905900320181232,True,human only,460.0,451.15743300879
11,1.841890188835936,2.598611205650096,0.75672101681416,False,LLM only,460.0,0.0
12,0.6393993113395918,1.2595095208098261,0.6201102094702343,True,human + LLM (confidence),460.0,644.4106222267587
13,0.631351547337748,1.4294847858939388,0.7981332385561908,True,human + LLM (uniform),460.0,443.4987827325748
14,0.59607286869946,1.2689890418173797,0.6729161731179197,True,human only,460.0,518.7490976044758
15,1.986300503731315,2.8074178959371148,0.8211173922057997,False,LLM only,460.0,0.0
16,0.5874314588062177,1.1919094107031731,0.6044779518969554,True,human + LLM (confidence),460.0,591.6148018287493
17,0.6391238368348778,1.3484191239868795,0.7092952871520016,True,human + LLM (uniform),460.0,531.3636412138834
18,0.5961423258951215,1.358297738150679,0.7621554122555574,True,human only,460.0,436.7373672610544
19,2.473674685053494,3.5032557677664227,1.0295810827129288,False,LLM only,460.0,0.0
20,0.6237768093728314,1.2547490092953357,0.6309721999225043,True,human + LLM (confidence),460.0,606.3567748236167
21,0.3524400209865366,0.9732733836787086,0.620833362692172,True,human + LLM (uniform),460.0,287.0469126694296
22,0.42220380512859546,0.931403840599425,0.5092000354708296,True,human only,460.0,473.1275741375621
23,2.118395752840772,2.994002783650916,0.8756070308101442,False,LLM only,460.0,0.0
24,0.5111906493105998,1.0499967925971754,0.5388061432865756,True,human + LLM (confidence),460.0,571.6532503249135
25,0.504374804077335,1.1735700947281276,0.6691952906507925,True,human + LLM (uniform),460.0,415.308756168685
26,0.5802661144208588,1.2709828069638518,0.690716692542993,True,human only,460.0,481.7910016453304
27,2.433705598497275,3.4439305727431044,1.0102249742458294,False,LLM only,460.0,0.0
