,estimator,coverage,effective sample size,rel. ESS
0,human + LLM (confidence),True,2089.8083549501503,4.1796167099003005
1,human + LLM (uniform),False,147.3460931702962,0.2946921863405924
2,human only,False,391.48557836020086,0.7829711567204017
3,LLM only,True,0.0,0.0
4,human + LLM (confidence),True,2022.242839240415,4.04448567848083
5,human + LLM (uniform),True,638.2180666766646,1.2764361333533294
6,human only,True,551.9310628277967,1.1038621256555934
7,LLM only,True,0.0,0.0
8,human + LLM (confidence),True,2091.3623256017254,4.182724651203451
9,human + LLM (uniform),True,489.0756896337944,0.9781513792675888
10,human only,True,614.1164518615899,1.2282329037231798
11,LLM only,True,0.0,0.0
12,human + LLM (confidence),True,2144.695499588931,4.289390999177862
13,human + LLM (uniform),True,330.3368460107091,0.6606736920214182
14,human only,True,523.9374649493589,1.0478749298987178
15,LLM only,True,0.0,0.0
16,human + LLM (confidence),True,2047.1375406055595,4.094275081211119
17,human + LLM (uniform),True,275.8975388128807,0.5517950776257614
18,human only,True,372.3406361275229,0.7446812722550458
19,LLM only,True,0.0,0.0
20,human + LLM (confidence),True,2014.7854498296956,4.029570899659391
21,human + LLM (uniform),True,474.7899874798006,0.9495799749596011
22,human only,True,457.0552272500709,0.9141104545001418
23,LLM only,False,0.0,0.0
24,human + LLM (confidence),True,2127.139075074885,4.25427815014977
25,human + LLM (uniform),True,562.2452008572894,1.124490401714579
26,human only,True,466.42343563333174,0.9328468712666634
27,LLM only,False,0.0,0.0
28,human + LLM (confidence),True,2089.9827644574943,4.179965528914988
29,human + LLM (uniform),True,369.92902773876693,0.7398580554775339
30,human only,True,484.90671914014536,0.9698134382802908
31,LLM only,True,0.0,0.0
32,human + LLM (confidence),True,2026.1942025828412,4.052388405165682
33,human + LLM (uniform),True,359.75304210507704,0.719506084210154
34,human only,True,412.6037911060738,0.8252075822121476
35,LLM only,False,0.0,0.0
36,human + LLM (confidence),True,2311.7827660161024,4.623565532032205
37,human + LLM (uniform),True,626.4851644078501,1.2529703288157001
38,human only,True,624.1726512144875,1.248345302428975
39,LLM only,True,0.0,0.0
40,human + LLM (confidence),True,1992.3603034883877,3.9847206069767753
41,human + LLM (uniform),True,407.956378256868,0.815912756513736
42,human only,True,444.6131697975977,0.8892263395951955
43,LLM only,True,0.0,0.0
44,human + LLM (confidence),True,2094.8490155477134,4.189698031095427
45,human + LLM (uniform),False,498.12649745161036,0.9962529949032207
46,human only,True,514.2924834482565,1.028584966896513
47,LLM only,True,0.0,0.0
48,human + LLM (confidence),True,2156.558556288899,4.313117112577798
49,human + LLM (uniform),True,453.4464466346881,0.9068928932693762
50,human only,True,475.310778038548,0.950621556077096
51,LLM only,False,0.0,0.0
52,human + LLM (confidence),True,2079.9471435875876,4.159894287175175
53,human + LLM (uniform),False,396.0717598156518,0.7921435196313036
54,human only,True,477.34836100727085,0.9546967220145417
55,LLM only,False,0.0,0.0
56,human + LLM (confidence),True,2040.6863170203546,4.08137263404071
57,human + LLM (uniform),False,495.13434080769616,0.9902686816153923
58,human only,True,424.0159101431874,0.8480318202863748
59,LLM only,True,0.0,0.0
60,human + LLM (confidence),True,2005.0350745452342,4.010070149090469
61,human + LLM (uniform),True,406.03431721632177,0.8120686344326435
62,human only,True,569.4246931934968,1.1388493863869935
63,LLM only,True,0.0,0.0
64,human + LLM (confidence),True,2246.857700507342,4.4937154010146845
65,human + LLM (uniform),True,487.9246426959123,0.9758492853918247
66,human only,False,536.2872375146839,1.0725744750293678
67,LLM only,False,0.0,0.0
68,human + LLM (confidence),True,2167.8852646604714,4.335770529320943
69,human + LLM (uniform),True,453.931260303686,0.9078625206073719
70,human only,True,479.64895727813115,0.9592979145562623
71,LLM only,False,0.0,0.0
72,human + LLM (confidence),True,2162.606151829625,4.32521230365925
73,human + LLM (uniform),True,489.9872473238071,0.9799744946476142
74,human only,True,639.5160863787742,1.2790321727575482
75,LLM only,True,0.0,0.0
76,human + LLM (confidence),False,2126.204180485204,4.252408360970407
77,human + LLM (uniform),True,403.24216390519973,0.8064843278103995
78,human only,True,441.99276233203955,0.8839855246640791
79,LLM only,True,0.0,0.0
80,human + LLM (confidence),True,2018.4042633127942,4.036808526625588
81,human + LLM (uniform),True,404.6795185475776,0.8093590370951551
82,human only,True,496.3898675302308,0.9927797350604616
83,LLM only,True,0.0,0.0
84,human + LLM (confidence),True,2147.986239583077,4.295972479166154
85,human + LLM (uniform),True,640.0704600481739,1.2801409200963478
86,human only,True,554.7160445121815,1.109432089024363
87,LLM only,False,0.0,0.0
